group,group_title,name,type,default,scope,consistency,aliases,deprecated,deprecated_message,const,description
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.data.folder,string,"""/alluxioworker/""",WORKER,WARN,,,,WORKER_DATA_FOLDER,A relative path within each storage directory used as the data folder for Alluxio worker to put data for tiered store.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.data.folder.permissions,string,"""rwxrwxrwx""",WORKER,WARN,,,,WORKER_DATA_FOLDER_PERMISSIONS,The permission set for the worker data folder.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.data.hostname,string,,,,,,,WORKER_DATA_HOSTNAME,The hostname of Alluxio worker data service.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.data.load.buffer.size,dataSize,"""8MiB""",,,,,,WORKER_DATA_LOAD_BUFFER_SIZE,"The read buffer size for the buffered (non-streaming) distributed-load path (see ={@code false}): one UFS read covers this many bytes and is held in direct memory while its pages are inserted. If less than the page size it is raised to the page size. Unused by the streaming path, which reads one page at a time from a single per-partition stream."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.data.load.streaming.enabled,boolean,true,WORKER,WARN,,,,WORKER_DATA_LOAD_STREAMING_ENABLED,"If true (default), distributed load reads each file through a single per-partition stream (one ranged GET per partition on object stores) and inserts it one page at a time, so the UFS read granularity is decoupled from resident memory: direct memory is one page per concurrent load task, independent of the GET size. This is the same path for all file sizes. If false, falls back to the legacy buffered path, which reads up to per UFS read and holds it in direct memory while inserting its pages. Both produce identical on-disk results; set to false as a per-worker rollback knob."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.data.port,int,29997,,,,,,WORKER_DATA_PORT,The port Alluxio's worker's data server runs on.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.data.server.domain.socket.address,string,,WORKER,WARN,,,,WORKER_DATA_SERVER_DOMAIN_SOCKET_ADDRESS,"The path to the domain socket. In this case, it makes use of a UNIX domain socket when this is set (non-empty). This is a special path in the file system that allows the client and the AlluxioWorker to communicate. You will need to set a path to this socket. The AlluxioWorker needs to be able to create the path. If is set, the path should be the home directory for the domain socket. The full path for the domain socket with be {path}/{uuid}."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.data.server.domain.socket.as.uuid,boolean,false,ALL,WARN,,,,WORKER_DATA_SERVER_DOMAIN_SOCKET_AS_UUID,"If true, the property is the path to the home directory for the domain socket and a unique identifier is used as the domain socket name. If false, the property is the absolute path to the UNIX domain socket."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.data.ufs.read.rate.limit.mb,int,0,SERVER,WARN,,,,WORKER_DATA_UFS_READ_RATE_LIMIT_MB,The maximum bandwidth for ufs reading per second. If 0 or unset then no rate limit is enforced.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.file.buffer.size,dataSize,"""1MiB""",,,,,,WORKER_FILE_BUFFER_SIZE,The buffer size for worker to write data into the tiered storage.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.file.meta.extraction.dir,string,"format(""${%s}/file_meta_extraction"", Name.WORK_DIR)",WORKER,WARN,,,,WORKER_FILE_META_EXTRACTION_DIR,A directory where file-level metadata files in rocksdb are exported.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.free.space.timeout,duration,"""10sec""",WORKER,WARN,,,,WORKER_FREE_SPACE_TIMEOUT,The duration for which a worker will wait for eviction to make space available for a client write request.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.async.eviction.check.interval,duration,"""1min""",WORKER,WARN,,,,WORKER_PAGE_STORE_ASYNC_EVICTION_CHECK_INTERVAL,The interval for checking if page cache async eviction is needed.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.async.eviction.enabled,boolean,false,WORKER,IGNORE,,,,WORKER_PAGE_STORE_ASYNC_EVICTION_ENABLED,"If this is enabled, the page cache will be evicted asynchronously when the space reaches the high water level threshold. And then it will keep clearing the page cache until low water level threshold is reached."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.async.eviction.high.watermark,double,0.9,WORKER,WARN,,,,WORKER_PAGE_STORE_ASYNC_EVICTION_HIGH_WATER_MARK,The high water mark threshold used for page cache asynchronous eviction.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.async.eviction.low.watermark,double,0.8,WORKER,WARN,,,,WORKER_PAGE_STORE_ASYNC_EVICTION_LOW_WATER_MARK,The low water mark threshold used for page cache asynchronous eviction.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.async.restore.enabled,boolean,false,WORKER,IGNORE,,,,WORKER_PAGE_STORE_ASYNC_RESTORE_ENABLED,"If this is enabled, restore pages asynchronously."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.async.write.enabled,boolean,false,WORKER,IGNORE,,,,WORKER_PAGE_STORE_ASYNC_WRITE_ENABLED,"If this is enabled, cache data asynchronously."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.async.write.threads,int,16,WORKER,IGNORE,,,,WORKER_PAGE_STORE_ASYNC_WRITE_THREADS,Number of threads to asynchronously cache data.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.dirs,list,"""/tmp/alluxio_cache""",WORKER,WARN,,,,WORKER_PAGE_STORE_DIRS,A list of the directories where pages in paged block store are stored.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.eviction.retries,int,10,WORKER,WARN,,,,WORKER_PAGE_STORE_EVICTION_RETRIES,Max number of eviction retries.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.evictor.class,class,,WORKER,WARN,,Y,use instead alluxio.worker.page.store.evictor.type,WORKER_PAGE_STORE_EVICTOR_CLASS,Deprecated. Please use instead.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.evictor.lfu.logbase,double,2.0,WORKER,WARN,,,,WORKER_PAGE_STORE_EVICTOR_LFU_LOGBASE,The log base for client cache LFU evictor bucket index.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.evictor.nondeterministic.enabled,boolean,false,WORKER,WARN,,,,WORKER_PAGE_STORE_EVICTOR_NONDETERMINISTIC_ENABLED,"If this is enabled, the evictor picks uniformly from the worst k elements.Currently only LRU is supported."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.evictor.type,enum,CacheEvictorType.LRU,WORKER,WARN,,,,WORKER_PAGE_STORE_EVICTOR_TYPE,The strategy that worker uses to evict local cached pages when running out of space. Currently valid options include
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.local.store.file.buckets,int,1000,WORKER,WARN,,,,WORKER_PAGE_STORE_LOCAL_STORE_FILE_BUCKETS,"The number of file buckets for the page blocked store on local file system. It is recommended to set this to a high value if the number of unique files is expected to be high (# files / file buckets <= 100,000)."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.max.page.number,long,50000000,WORKER,WARN,,,,WORKER_PAGE_STORE_MAX_PAGE_NUMBER,The maximal number of pages to be cached.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.max.page.number.limit.enabled,boolean,false,WORKER,WARN,,,,WORKER_PAGE_STORE_MAX_PAGE_NUMBER_LIMIT_ENABLED,"If enabled, worker will evict pages if the number of cached pages exceed a threshold. Set to specify this limit on the number of cached pages."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.overhead,double,0,WORKER,WARN,,Y,use instead and specify an absolute value alluxio.worker.page.store.reserved.size,WORKER_PAGE_STORE_OVERHEAD,"Deprecated. Use instead. A fraction value representing the storage overhead writing to disk. For example, with 1GB allocated cache space, and 10% storage overhead we expect no more than 1024MB / (1 + 10%) user data to store."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.page.size,dataSize,"""4MiB""",WORKER,WARN,,,,WORKER_PAGE_STORE_PAGE_SIZE,Size of each page in worker paged block store.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.parallel.restore.enabled,boolean,false,WORKER,WARN,,,,WORKER_PAGE_STORE_PARALLEL_RESTORE_ENABLED,Whether to restore the pages in parallel when the worker starts up.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.pinned.file.capacity.limit.ratio,double,0.3,WORKER,WARN,,,,WORKER_PAGE_STORE_PINNED_FILE_CAPACITY_LIMIT_RATIO,Set the ratio of how much space pinned files can occupy with regard to the total capacity.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.read.external.logging.threshold,duration,"""10s""",WORKER,WARN,,,,WORKER_PAGE_STORE_READ_EXTERNAL_LOGGING_THRESHOLD,"When reading an external page exceeds the configured time, a log message will be printed."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.reserved.size,dataSize,,WORKER,WARN,,,,WORKER_PAGE_STORE_RESERVED_SIZE,"Size of the reserved space for each cache directory of the worker's page store, not included in the sizes specified by . This reserved space is used for purposes like buffering temporary pages before they are done writing. Default size is min(100GB, capacity * 10%)."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.sizes,list,"""512MiB""",WORKER,WARN,,,,WORKER_PAGE_STORE_SIZES,A list of maximum cache size for each cache directory.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.split.file.into.multiple.directories,boolean,false,WORKER,WARN,,,,WORKER_PAGE_STORE_SPLIT_FILE_INTO_MULTIPLE_DIRECTORIES,"Whether the pages of a file will stored in multiple cache directories, instead of in a single directory."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.startup.compatibility.scan,boolean,false,WORKER,WARN,,,,WORKER_PAGE_STORE_STARTUP_COMPATIBILITY_SCAN,"The compatibility scan will verify the running Alluxio version canwork with the existing page store cache. If not compatible,the worker will perform a full scan on the cache and migrate themto the new format. This full scan, if triggered, will take some time to completeso the worker takes more time to start. It can be turned off if there isno compatibility concerns or under instructions."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.sync.restore.max.blocking.timeout,duration,"""15min""",WORKER,IGNORE,,,,WORKER_PAGE_STORE_SYNC_RESTORE_MAX_BLOCKING_TIMEOUT,"The max time that synchronous page restoration will block worker startup, when is disabled. When the timeout is reached, the worker will resume the startup sequence, while continue to restore any remaining pages in the background."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.timeout.duration,duration,"""-1""",WORKER,WARN,,,,WORKER_PAGE_STORE_TIMEOUT_DURATION,"The timeout duration for local cache I/O operations (reading/writing/deleting). When this property is a positive value,local cache operations after timing out will fail and fallback to external file system but transparent to applications; when this property is a negative value, this feature is disabled."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.timeout.threads,int,32,WORKER,WARN,,,,WORKER_PAGE_STORE_TIMEOUT_THREADS,"The number of threads to handle cache I/O operation timeout, when is positive."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.page.store.type,enum,PageStoreType.LOCAL,WORKER,WARN,,,,WORKER_PAGE_STORE_TYPE,"The type of page store to use for worker page store. Can be either `LOCAL` or `MEM`. The `LOCAL` page store stores all pages in a directory, the `MEM` page store stores all pages in memory."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.ramdisk.size,dataSize,,WORKER,WARN,alluxio.worker.memory.size,,,WORKER_RAMDISK_SIZE,The allocated memory for each worker node's ramdisk(s). It is recommended to set this value explicitly.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.ufs.block.open.timeout,duration,"""5min""",WORKER,WARN,alluxio.worker.ufs.block.open.timeout.ms,,,WORKER_UFS_BLOCK_OPEN_TIMEOUT_MS,Timeout to open a block from UFS.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.ufs.instream.cache.enabled,boolean,true,WORKER,ENFORCE,,,,WORKER_UFS_INSTREAM_CACHE_ENABLED,"Enable caching for seekable under storage input stream, so that subsequent seek operations on the same file will reuse the cached input stream. This will improve position read performance as the open operations of some under file system would be expensive. The cached input stream would be stale, when the UFS file is modified without notifying alluxio."
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.ufs.instream.cache.expiration.time,duration,"""5min""",WORKER,WARN,,,,WORKER_UFS_INSTREAM_CACHE_EXPIRARTION_TIME,Cached UFS instream expiration time.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.ufs.instream.cache.max.size,int,5000,WORKER,WARN,,,,WORKER_UFS_INSTREAM_CACHE_MAX_SIZE,The max entries in the UFS instream cache.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.write.cache.async.copy.repersist.after.rename,boolean,true,SERVER,,,,,WRITE_CACHE_ASYNC_COPY_REPERSIST_AFTER_RENAME,Whether to re-persist the file after rename in transient copy task.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.write.cache.async.copy.update.read.cache,boolean,true,SERVER,,,,,WRITE_CACHE_ASYNC_COPY_UPDATE_READ_CACHE,Whether to clear the read cache for the UFS path after transient copy.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.write.cache.async.copy.write.read.cache,boolean,false,SERVER,,,,,WRITE_CACHE_ASYNC_COPY_WRITE_READ_CACHE,Whether to write the file into read cache after transient copy.
04-worker-page-store,Worker Page Store 存储引擎,alluxio.worker.write.cache.async.persist.initial.retry.duration,duration,"""5s""",SERVER,,,,,WRITE_CACHE_ASYNC_PERSIST_INITIAL_RETRY_DURATION,The initial retry duration for async persist.
